id_centro_vacunacion,id_ubigeo,nombre,latitud,longitud,entidad_administra
1795,1479,I.E. COLEGION MARIA INMACULADA,-5.0637003,-73.8559375,
1708,1512,COMPLEJO DEPORTIVO MUNICIPAL MDD - BOCA COLORADO,-12.617719,-70.391209,DIRESA
2990,1512,LOCAL COMUNAL PUERTO LUZ - BOCA COLORADO,-12.74487,-70.594462,
3430,1512,COMPLEJO DEPORTIVO DELTA 1 - BOCA COLORADO,-12.790512,-70.521002,
3429,1512,SALON COMUNAL ISIRIWE - BOCA COLORADO,-12.5056706,-70.600539,
3238,1512,SALON COMUNAL SAN JOSE DE KARENE - COLORADO,-12.687791,-70.521562,
1738,1513,I.E. BASICO REGULAR HORACIO ZEBALLOS GOMEZ - HUEPETUHE,-12.993218,-70.525004,DIRESA
1898,1740,ESTABLECIMIENTO DE SALUD UNICACHI,-16.223896,-68.981094,
2422,1789,I.E N° 0146 CESAR ABRAHAM VALLEJO MENDOZA,-6.799693,-76.235927,
351,1848,Museo De La Municipalidad,-3.63801749,-80.59983037,DIRESA
3200,153,Coliseo cerrado de Chavín,-9.589795,-77.1765813,MINSA
2519,210,PUESTO SALUD DE CONOPA,-8.7901131,-77.5168809,
2523,210,I.E. VIRGEN DEL SOCORRO,-8.824605213,-77.519545881,
2528,210,PUESTO DE SALUD  SOCSI,-8.802751216,-77.540283556,
2530,210,PUESTO DE SALUD CHUYAS,-8.810893817,-77.53204381,
2532,210,PUESTO SALUD CHOGO,-8.819036238,-77.540283556,
2535,210,PUESTO DE SALUD VILCABAMBA,-8.802751216,-77.466125841,
2536,210,PUESTO DE SALUD JANCAPAMPA,-8.816322118,-77.457886095,
2967,231,I.E. SANTIAGO ANTUNEZ DE MAYOLO,-8.987844688,-78.613235296,
3263,285,C.S. PACHACONAS,-14.2238172,-73.015602,
2366,285,CENTRO SALUD PACHACONAS - PACHACONAS,-14.2238172,-73.015602,
863,385,"Estadio Municipal De Aplao ""luis Perochena Tassara""",-16.0733,-72.4896,
864,385,I.E. 040005 Libertador Castilla,-16.0766,-72.4902,
1803,437,Puesto de salud Huarhua,-15.188632185,-72.962572327,DIRESA
1804,437,Puesto de Salud Mungui,-15.182662,-72.905626,DIRESA
1806,437,Plaza principal de Pampamarca,-15.128852,-72.904693,DIRESA
2950,605,"I.E. SECUNDARIA ""TUPAC AMARU """,-6.32894,-79.071655566,DIRESA
2837,615,PUESTO DE SALUD TOLEDO,-7.345236859,-78.836895643,DIRESA
2859,631,CENTRO DE SALUD SOCOTA,-6.3164462,-78.6934329,MINSA
3107,762,PALMA REAL,-12.625687723,-72.691647516,
3123,762,KEPASHIATO,-12.6380337,-73.2035473,
3124,762,KITENI,-12.6472429,-73.048829,
3127,762,IVOCHOTE,-12.4633787,-72.964511,
3133,762,ECHARATE,-12.767157,-72.5753399,
539,801,Quiquijana,-13.82201657,-71.54274979,DIRESA
1698,849,PLAZA DE ARMAS - VILLA DE ARMA,-13.1262176,-75.5420606,DIRESA
2175,872,PLAZA DE ARMAS HUAYTARA,-13.603430747,-75.353059677,DIRESA
2182,872,LOZA DEPORTIVA DEL ANEXO DE CHOCORVO,-13.6042392,-75.3440587,DIRESA
2292,943,Plaza de Huancabamba,-9.542907,-76.7936172,MINSA
2294,943,Plaza de Morca,-9.5527076,-76.7658136,MINSA
1641,943,I.E. 32389 Florida,-9.537473,-76.815371,MINSA
1642,943,I.E. 32832 Juana Moreno,-9.552233,-76.82607,
1643,943,I.E. 32390 Progreso,-9.531641,-76.834291,
1644,943,I.E. 32385 Virgen De Fatima,-9.548294,-76.817094,
811,1025,Ie 22424 Primaria,-14.519881,-75.201156813,C.S. RIO GRANDE
399,1155,Ie 30080 Jesus Maria Y Jose,-12.081613,-75.242541,MINSA
3234,1187,I.E 80409 - PUEBLO NUEVO,-7.1890861,-79.5150331,MINSA
3235,1187,I.E. Alfredo Gonzalo Lara Hoyos - PUEBLO NUEVO,-7.163722612,-79.550160423,MINSA
3237,1187,I.E  Nº 80411 VIRGILIO PURIZAGA AZNARAN - PUEBLO NUEVO,-7.1438436,-79.5843247,MINSA
657,1220,I. E. SAN NICOLAS - Huamachuco,-7.81599,-78.0498,MINSA
658,1220,I. S. P. P JOSE FAUSTINO SANCHEZ CARRION - HUAMACHUCO,-7.81799,-78.0419,MINSA
3209,1220,I.E. San Nicolás  - HUAMACHUCO,-7.8159804,-78.0502682,
3854,1220,C. S. EL PALLAR - HUAMACHUCO,-7.7911652,-77.9063896,MINSA
2745,1265,Institución Educativa-Virgen de las Mercedes-INKAWASI,-6.226714472,-79.304864231,
2503,1364,20414 LEON OLIMPO GUARDAMINO DE LA CRUZ,-11.2419437,-76.860565,DIRESA LIMA
2430,1444,IE INICIAL N.598 QUINOCAY,-12.3625094,-76.2272716,
1709,1515,I.E. TUPAC AMARU II - IBERIA,-11.411278,-69.489345,DIRESA
1767,1634,I. E. P. 70009 VIRGEN DEL CARMEN - ATUNCOLLA,-15.687581,-70.143211,
1916,1634,PUESTO DE SALUD SAN JERONIMO DE ULLAGACHI,-15.7081833,-70.210421,
2654,85,INPE - Penal Víctor Pérez Liendo,-9.527030625,-77.534476725,DIRESA
2655,85,"Centro Cultural ""Lombardo Mautino Angeles""",-9.530744486,-77.529567297,MINSA
2956,85,PLAZA DE ARMAS HUARAZ,-9.529486983,-77.5291906,DIRESA
2986,85,Plaza de Armas de Huaraz,-9.530119852,-77.528766854,DIRESA
3257,85,I.E.I Nº 183 DE COLLCAPAMPA,-9.617098191,-77.506134673,MINSA
3216,85,PLAZA DE ARMAS DEL DISTRITO DE LLIPA,-10.392538934,-77.189168283,MINSA
253,85,Casa Del Maestro,-9.53067108,-77.52689945,ESSALUD
254,85,Coliseo Cerrado Huaraz,-9.53717739,-77.52778509,DIRESA
255,85,I.E. La Libertad,-9.5273156,-77.52648854,CC PNP
257,85,I.E.I 233 La Soledad,-9.53102582,-77.52270435,DIRESA
2518,85,Colegio Nacional Pedro Pablo Atusparia,-9.527990587,-77.535060485,
3199,85,PUESTO DE SALUD DE YANACOSHCA,-9.58433867,-77.496494714,MINSA
3244,85,PUESTO DE SALUD SANTA CATALINA,-9.640312196,-77.506081737,MINSA
3245,85,PUESTO DE SALUD MACASHCA,-9.565081899,-77.491339608,MINSA
3246,85,PUESTO DE SALUD HUALLCOR,-9.599404076,-77.493438977,MINSA
3247,85,PUESTO DE SALUD JAUNA,-9.617214549,-77.481211587,MINSA
3248,85,PUESTO DE SALUD HUAMARIN,-9.61437962,-77.510608598,MINSA
3254,85,PUESTO DE SALUD SAN NICOLAS,-9.593719881,-77.515071794,MINSA
3255,85,CENTRO POBLADO DE QUECHCAP BAJO,-9.540531266,-77.536223952,MINSA
3256,85,I.E. RICARDO PALMA,-9.586494493,-77.51925604,MINSA
790,85,I.E. Santa Rosa De Vitervo,-9.535750291,-77.526353806,
3453,87,MUNICIPALIDAD DE COLCABAMBA,-9.59481,-77.80838,MINSA
3214,193,MUNICIPALIDAD DISTRITAL DE COCHAS,-10.529219531,-77.421889361,MINSA
2598,250,I.E.P SAN JUAN BOSCO,-9.02335399,-77.471489181,MINSA
2600,250,I.E.P N°86664 DOMINGO SABIO DE ALPABAMBA,-9.021086059,-77.372898623,MINSA
2601,250,I.E.P N°86637 INMACULADA,-9.05662372,-77.387382552,MINSA
2643,250,I.E.P N°86876 DE YERBABUENA,-9.015962628,-77.503023378,MINSA
2644,250,I.E.P N°86746 SAN ISIDRO DE LLANLLA,-8.998017386,-77.429396741,MINSA
2645,250,I.E.P DOS DE MAYO,-9.010320066,-77.417380445,MINSA
869,431,Complejo Polideportivo De Mejia,-17.100085997,-71.906446224,ESSALUD
2698,571,Coliseo Cerrado de Magdalena,-7.249430407,-78.656009172,MINSA
2785,746,AUDITORIO MUNICIPALIDAD DISTRITAL CCAPACMARCA,-14.035211,-71.975699,
1703,851,PLAZA DE ARMA - CAPILLA NORTE,-13.293113,-75.5423734,DIRESA
798,1014,Plaza De Armas De Yanac,-13.193822908,-75.787372041,P.S. SAN JUAN DE YANAC
815,1030,Complejo Deportivo Leonidas Gamboa,-13.723451942,-75.8903328,C.S. HUMAY
941,1033,Complejo Deportivo Ernesto Fuentes Pacheco,-13.732499367,-76.221145973,C.S. SAN ANDRES
702,1033,Ie 22472 Renan Elias Olivera,-13.7326751,-76.22046382,
2398,1152,II.EE. 30063,-12.081194986,-75.31278,MINSA
820,1191,I.E. Jose Ensinas Franco - HUASO,-8.22444,-78.4139,
3109,1203,I.E. Santa Ines,-7.245204809,-79.473474869,
3116,1203,I.E. 89 Agro,-7.236309254,-79.471854334,
3106,1203,IESTP GUADALUPE,-7.249004328,-79.477844794,
3144,1203,I.E. Cesar Vallejo - GUADALUPE,-7.3047483,-79.4816955,
2139,1341,I. E  SANTA ROSA DE YANGAS,-11.695118649,-76.846021097,MINSA
2120,1341,I.E SAN ANTONIO DE PADUA,-11.721471697,-76.963459607,MINSA
1865,1402,DIRESA LIMA C,-11.11488761,-77.610482288,MINSA
1897,1402,IEP SAN JOSE DE LOS HERMANOS MARISTAS,-11.114560837,-77.611220487,MINSA
2425,1402,UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION,-11.1239202,-77.6082465,MINSA
317,1402,CENTRO PRE UNIVERSITARIO UNIV JOSE FAUSTINO SANCHEZ CARRION,-11.12391451,-77.61024157,DIRESA
2348,1457,POLIDEPORTIVO DE FRANCISCO DE ORELLANA,-3.4269413,-72.7673451,
1786,1502,I.E.P.S. Nº 600092 PADRE MEDARDO ANDRE,-2.4502808,-72.6675729,
944,1520,Coliseo Miguel Zeballos Malaga,-17.1825,-70.89829,
945,1520,I.S.T. Jose Carlos Mariategui,-17.18358,-70.90417,MINSA
2123,1698,C.S. PUCARA 00003152,-15.047215096,-70.366965489,
2723,1749,0084 - ANDRES AVELINO CACERES,-7.100522745,-76.47221839,MINSA
3224,1749,I.E. ALMIRANTE MIGUEL GRAU SEMINARIO,-7.1218276,-76.2859406,
3664,1749,C.E.I. 044 Yanayacu - Comunidad Nativa Yanayacu,-7.237573506,-76.256743903,
3665,1749,C.E.I. 0577 Nuevo Tarapoto- Comunidad Nativa Nuevo Tarapoto,-7.184676446,-76.331038469,
4127,1749,Escuela Agropecuario Dos Unidos,-7.18153,-76.51674,
4128,1749,I.E. 0086 Santa Elena,-7.214335684,-76.502148783,
4129,1749,I.E. 0085 La Unión,-7.1059573,-76.4100267,
4130,1749,I.E. 0724 Pacasmayo,-7.143324743,-76.52690664,
4131,1749,Local Comunal Nuevo Mundo,-7.11383559,-76.508109719,
4132,1749,Local Comunal San Ramón,-7.185543084,-76.331083924,
3589,228,IE SANTO DOMINGO,-9.1404304,-78.1819441,MINSA
2665,275,C.S. TALAVERA,-13.6593447,-73.4295994,
88,275,I.E. Gregorio Martinelli,-13.658816,-73.43082,DIRESA
89,275,I.E. Pia,-13.655862,-73.421268,DIRESA
1903,382,COMPLEJO DEPORTIVO MUNICIPAL JUAN CARLOS JIMENEZ SERVELEON,-15.56976,-74.85041,
1637,386,I.E. Nuestra Señora Asuncion,-15.501368,-72.354669,
3279,386,CENTRO DE SALUD ANDAGUA,-15.4978889,-72.3598056,
2610,414,TAPAY-SAN JUAN,-15.5771713,-71.9396945,DIRESA
2611,414,BELEN-PACLLA-LLATICA-TORUÑA-YAHUAR,-15.5784528,-71.9396087,DIRESA
2612,414,PUNA GRANDE- PUNA CHICA,-15.5783769,-71.9440762,DIRESA
1934,414,COSÑIRHUA- MALATA-TOCALLO,-15.5849842,-71.9522687,DIRESA
2298,587,Institucion Educativa David Sanchez Infante,-6.913953476,-78.251859296,
4064,587,LA CHORRERA-SOROCHUCO,-6.947720681,-78.315123649,
3063,780,OMACHA,-14.0686686,-71.7557892,
2211,827,CENTRO DE SALUD HUANDO,-12.5636036,-74.9503773,DIRESA
2212,827,AUDITORIO DE LA MUNICIPALIDAD  HUANDO,-12.5643186,-74.9475942,DIRESA
2213,827,CENTRO POBLADO YANACCOLLPA,-12.583774,-74.9531836,DIRESA
2216,827,CENTRO POBLADO ESCALERA,-12.6002393,-74.9419579,DIRESA
2217,827,CENTRO POBLAADO DE UTUSHUAYCCO,-12.5729441,-74.9797086,DIRESA
2218,827,CENTRO POBLADO DE CCELLOPUCRO,-12.5819422,-74.965906,DIRESA
2219,827,CENTRO POBLADO CUYAO,-12.5326519,-74.9842707,DIRESA
2220,827,CENTRO POBLADO DE TAPANA,-12.5206857,-74.9691508,DIRESA
1702,854,PLAZA DE ARMA - HUACHOS,-13.24679,-75.534477,DIRESA
2548,871,P.S. ANTACALLA,-12.6106618,-74.6315616,
2549,871,P.S. LLACUA,-12.5936647,-74.656506,
2551,871,P.S. COSME,-12.5751474,-74.6685895,
2209,873,ANEXO AMACLLE Y TAMBILLOS,-13.702845,-75.3513666,DIRESA
766,954,Institucion Educativa Particular Ciencias,-9.2878,-76.00081,
930,954,Local Comunal Venenillo,-9.08957,-76.0949,
337,954,I.E. Gomez Arias Davila,-9.305583,-76.002472,MINSA
338,954,I.E. Padre Abad,-9.299466,-75.999506,MINSA
339,954,I.E. Supte San Jorge,-9.287451,-75.975052,MINSA
340,954,Loza Deportiva Centro Poblado Venenillo,-9.08957,-76.094904,MINSA
508,1119,I.E. 6 De Agosto,-11.163031,-75.99149,MINSA
509,1119,I.E. La Victoria De Junin,-11.1568,-75.9991,MINSA
221,1161,I.E Jose Carlos Mariategui,-8.08639785,-79.00262118,DIRESA
222,1161,I.E. 80823 El Indoamericano,-8.07489255,-79.00627661,ESSALUD
2875,1161,I.E. FRANCISCO LIZARSABURU,-8.07985292,-79.00132453,
2034,1292,Coliseo de la Amistad Perú - Japón,-11.9785203,-77.0504801,MINSA
246,1292,Clínica Jesus Del Norte,-11.98957989,-77.05879467,PRIVADO
51,1292,Plaza Norte,-12.00761419,-77.05895274,ESSALUD
2119,1339,I.E  NUESTRA SEÑORA DEL CARMEN - LACHAQUI,-11.552918638,-76.626313981,MINSA
3636,1379,LOCAL COMUNAL DE LAHUAYTAMBO,-12.097616515,-76.388582275,MINSA
323,1517,Complejo Deportivo Alto Tiwinza,-17.200566007,-70.945572297,MINSA
325,1517,Estadio 25 De Noviembre,-17.18618,-70.92973,MINSA
326,1517,I.E. Simon Bolivar,-17.18683,-70.93169,MINSA
3692,1517,C.S. CHEN CHEN,-17.198477612,-70.917055664,MINSA
4141,1517,UNIVERSIDAD NACIONAL DE MOQUEGUA,-17.190119711,-70.936359421,
887,1517,Vacunatorio María Auxiliadora - Essalud,-17.195329296,-70.951421304,MINSA
779,1517,I.E. Señor De Los Milagros,-17.19994,-70.91881,MINSA
780,1517,Complejo Deportivo Alto Tiwinza,-17.2006,-70.94538,MINSA
946,1517,C.S. Mental Comunitario Moquegua,-17.204822,-70.950704,
947,1517,C.S. Mental Mariano Lino Urquieta,-17.211395,-70.947442,
2706,1517,I.E. MODELO SAN ANTONIO,-17.207947925,-70.944581252,MINSA
3176,1756,0304 MARIO VARGAS LLOSA,-6.7478,-76.6223,DIRESA
1986,1756,I.E. 0375,-6.7369374,-76.5937614,
4133,1756,I.E. 0237 José de San Martín,-6.74566,-76.56791,
467,83,C.S Lonya Grande,-6.09625678,-78.42137991,DIRESA
3012,91,MUNICIPALIDAD DISTRITAL DE  LA LIBERTAD,-9.6329682,-77.7418002,MINSA
3202,163,I.E. N°86380 San Marcos,-9.5274221,-77.1587526,MINSA
3210,245,I.E N°86634 REPUBLICA DE KUWAIT UTUPAMPA,-9.1942181,-77.6575497,MINSA
3092,245,AUDITORIO LIBERTAD,-9.190287921,-77.71193948,MINSA
2800,245,I.E VIRGEN DE ROSARIO HUAYPAN,-9.197841645,-77.61944105,MINSA
3718,245,I.E N°86634 REPUBLICA DE KUWAIT UTUPAMPA,-9.1942181,-77.6575497,MINSA
3198,245,CAMPO GRAS SINTETICO DE YANAMITO,-9.1838814,-77.6629186,MINSA
3239,245,CENTRO COMUNAL CAMPESINO HUASCARAN- HUASHCAO,-9.1888674,-77.650033,MINSA
3242,245,I.E SAN JUAN BAUTISTA LA SALLE-TINGUA,-9.180080588,-77.602615322,MINSA
3684,245,I.E. JUAN BAUTISTA LA SALLE- TINGUA,-9.2247568,-77.6865383,MINSA
2099,264,I.E. DOS DE MAYO,-13.7576,-73.5268,DIRESA
125,458,I.E. Señor De Los Milagros,-13.15675,-74.216241,DIRESA
3537,458,I.E. SEÑOR DE LOS MILAGROS,-13.156435905,-74.216172,
3285,566,P.S. San Jorge,-7.542760684,-78.48806072,DIRESA
3286,566,P.S. Cospan,-7.426859663,-78.542891089,DIRESA
3287,566,P.S. Sunchubamba,-7.488068247,-78.388020896,DIRESA
2840,620,CENTRO DE SALUD CHOROS,-5.903148,-78.6958377,
2889,669,"Coliseo Municipal ""Nanchoc",-6.959286,-79.242491,DIRESA
491,811,C.S. Acoria,-12.64286127,-74.86302086,MINSA
492,811,C.S. Añancusi,-12.58608712,-74.71412875,MINSA
493,811,P.S. Chupaca,-12.52261097,-74.83091216,MINSA
3049,811,Plaza principal Antaymisa,-12.6868193,-74.8466924,DIRESA
2155,811,Municipio de Ocopa,-12.6402951,-74.9209103,
2158,811,MUNICIPIO PALMADERA,-12.6401292,-74.9205118,
2161,811,MUNICIPIO CHILHUACCASA,-12.6401292,-74.9205118,
2162,811,CENTRO POBLADO DE HUANASPAMPA,-12.6692077,-74.8846112,
2165,811,MUNICIPIO DE LAIMINA,-12.6594994,-74.8978734,
2167,811,MUNICIPIO DE QUIMINA,-12.632011955,-74.863923983,
2168,811,CENTRO POBLADO CCATCCO - PUCUTO,-12.612658,-74.9016054,
2169,811,CENTRO POBLADO MUQUECC ALTO MUNICIPIO,-12.6334105,-74.9002123,
2170,811,CENTRO POBLADO MUQUECC BAJO MUNICIPIO,-12.6293233,-74.8891194,
2172,811,CENTRO POBLADO PUCACCOCHA,-12.6888678,-74.9124265,
2173,811,CENTRO DE SALUD AÑANCUSI,-12.5868782,-74.7150972,
2174,811,PUESTO DE SALUD PALLALLA,-12.5652919,-74.7389982,
2176,811,PUESTO DE SALUD AÑAYLLA,-12.6138024,-74.7099618,
2177,811,PUESTO DE SALUD ALHUARA,-12.6121567,-74.6888144,
2178,811,PUESTO DE SALUD UNION AMBO,-12.4933663,-74.7713662,
2179,811,PUESTO DE SALUD ALIANZA ANDINA,-12.6420558,-74.8631402,
2180,811,PUESTO DE SALUD CHUPACA,-12.5222001,-74.8301973,
2181,811,PUESTO DE SALUD CCOSNIPUQUIO,-12.6247436,-74.7057478,
2184,811,INSTITUTO TECNOLOGICO AGROPECUARIO DE ACORIA,-12.6459051,-74.8578668,
2186,811,CENTRO DE SALUD ACORIA,-12.6423221,-74.8640303,
2187,811,PUESTO DE SALUD DE SILVA,-12.6888273,-74.8327094,
2189,811,I.E JOSE SANTOS CHOCANO DE LIRIO,-12.5786425,-74.885371,
2190,811,PLAZA PRINCIPAL DE ATAYLLAMA,-12.5789147,-74.8659206,
2191,811,CASA COMUNAL NARANJAL,-12.5798123,-74.8150274,
2192,811,PLAZA PRINCIPAL HUIÑACC CENTRO,-12.6868193,-74.8466924,DIRESA
936,968,Local Comunal Santa Rosa De Alto Yanajanca,-8.65411,-76.3159,
3784,976,CAMPO FERIAL TOURNAVISTA,-8.930826,-74.7060045,MINSA
804,1003,"I.E.P ""adela Lengua De Calderon"" - La Venta",-14.28715906,-75.682580331,P.S. LA VENTA
805,1003,Polideportivo Paulino Americo Cordova Bendezu,-14.188633519,-75.710539213,C.S. SANTIAGO
938,1008,Complejo Deportivo De Alto Laran,-13.441609718,-76.084877518,DIRESA
689,1008,Colegio Nuestra Señora De Fatima,-13.43670146,-76.08308328,C.S. ALTO LARAN
3457,1215,PLAZA DE ARMAS PATAZ,-7.711503713,-77.584846981,MINSA
3169,1241,IE. Nº 80092 CARLOS WIESSE - CHAO,-8.5401542,-78.6799461,
3170,1241,PS. BUENA VISTA - CHAO,-8.47842,-78.63192,
3171,1241,PS. CHOROBAL - CHAO,-8.4346065,-78.4804242,
3172,1241,IE. Nº 82070 ABRAHAN VALDELOMAR  - CHAO,-8.5130506,-78.6815966,
3173,1241,IE. Nº 80875 CIRO ALEGRIA BAZAN - CHAO,-8.538313843,-78.674666929,
3174,1241,IE. Nº 81540 SAN FRANCISCO DE ASIS  - CHAO,-8.7459177,-78.5205613,MINSA
1841,1280,Institución Educativa-Nuestra Sra de Merced-Tucume,-6.507030155,-79.857987861,
2504,1368,IE 20434 SAN JUAN BAUTISTA,-11.4073137,-76.8194767,DIRESA LIMA
3661,1381,P.S LARAOS,-11.59473,-76.534117,MINSA
2390,1508,I.E. MIGUEL GRAU SEMINARIO - EL TRIUNFO,-12.5876206,-69.1705588,DIRESA
1705,1508,I.E. HEROES DE ILLAMPU - MAVILA,-11.9335,-69.1164,DIRESA
1706,1508,I.E. RAUL VARGAS QUIROZ - ALEGRIA,-12.1192,-69.1198,DIRESA
1707,1508,I.E.JORGE CHAVEZ RENGIFO - PLANCHON - LAS PIEDRAS,-12.2791,-69.152,DIRESA
179,1539,I.E. Mariano Melgar 35003,-10.44159,-76.18988,ESSALUD
1979,1551,I.E. FELIX  ELIAS RAYMUNDO HUANCA CHACAYAN,-10.434107766,-76.437471844,
2324,1724,PLAZOLETA MUNICIPAL SANDIA,-14.3221046,-69.4660729,
2124,1727,C.S. PATAMBUCO 00003191,-14.359225468,-69.61376719,
3079,10,COLISEO RAYMIPAMPA,-6.707206551,-77.80417,MINSA
3141,176,I.E N°86549 DORA RIVERA PACHECO,-9.0730649,-77.9812321,MINSA
3142,176,I.E N° 86732 CAJABAMBA BAJA,-9.0730649,-77.9812321,MINSA
2634,176,I.E.JOSE MARIA VELAZ 86548,-9.211500697,-77.964532098,MINSA
2635,176,TAMBO-PISHA,-9.222964831,-77.92944,MINSA
2638,176,I.E.DAVID ELWIN JHONNSON MILLER,-9.159390388,-77.975244985,MINSA
3137,176,LOZA DEPORTIVA DE PAMPAROMAS,-9.0730649,-77.9812321,MINSA
3139,176,I.E N° 86546 SAN PEDRO DE PAMPAP,-9.0730649,-77.9812321,MINSA
3140,176,I.E N° 86504 ANDRES PASCUAL,-9.0730649,-77.9812321,MINSA
2692,220,MUNICIPALIDAD DE PAMPAS CHICO,-10.088542571,-77.369271573,MINSA
2696,220,LOCAL DEL CENTRO POBLADO MAYORARCA,-10.082796276,-77.376138028,MINSA
2453,319,I.E.P.  SAN JUAN BAUTISTA PRIMARIA DE PORVENIR,-13.4019055,-73.5720195,
2454,319,LOZA GRAS SINTETICO HUAMBURQUE,-13.3965116,-73.5935501,
585,345,Complejo De Mollebaya,-16.48683904,-71.46645338,DIRESA
586,345,Local Social San Isidro,-16.49612835,-71.49941206,DIRESA
1914,367,COLEGIO SAN JOSE,-16.6195936,-72.7357461,
1915,367,colegio julio ernesto granda,-16.59935,-72.77504,
1917,417,II.EE.SAN ANTONIO DE PADUA,-15.651392,-71.658195,DIRESA
1932,417,II EE JUAN VELASZO ALVARADO,-15.6522032,-71.6553963,DIRESA
3502,444,I.E.P SIMPAPATA,-13.076811216,-74.262083375,
3522,444,IIEE MARISCAL CACERES,-13.149655006,-74.223837271,
3542,444,CASE MUNICIPALIDAD DE HUAMANGA,-13.149831006,-74.227553729,
120,444,Case Municipalidad De Huamanga,-13.149851,-74.227728,DIRESA
121,444,Ex. I.E. Guaman Poma De Ayala,-13.153746,-74.223992,DIRESA
122,444,I.E. Mariscal Caceres,-13.149808,-74.223935,DIRESA
124,444,Terminal Terrestre Los Libertadores De America,-13.134276,-74.23036,DIRESA
3933,586,I.E.Primaria Saucepampa-OXAMARCA,-7.003809762,-78.093610502,
3934,586,I.E.Inicial Conga del Granero Alta,-7.016992762,-78.077485062,
4063,586,LA QUINUA-OXAMARCA,-7.078058984,-78.052211465,
2545,586,Colegio Piobamba,-7.098066406,-78.073165848,
2781,652,P.S. SAN ANTONIO DE PAJON,-4.995865248,-79.153987866,DIRESA
2920,652,C.S. NAMBALLE,-5.000611277,-79.088714169,DIRESA
2378,652,INSTITUCION EDUCATIVA N 16509 JOSE CARLOS MARIATEGUI,-5.003183896,-79.089023762,DIRESA
2380,652,P.S. CESARA,-5.012728685,-79.164058095,DIRESA
2381,652,P.S. CHIMARA,-4.975465527,-79.173989641,DIRESA
2382,652,P.S. PAMPA VERDE,-5.104127002,-79.115235852,DIRESA
4096,652,P.S. LA UNION,-5.1002755,-79.120303471,
3024,659,IE Nro. 8866 ICHOCAN,-7.368962889,-78.129284087,MINSA
522,705,Acomayo,-13.92317381,-71.67890616,DIRESA
3118,763,HUYRO,-13.0073469,-72.5544958,MINSA
3110,807,OLLANTAYTAMBO,-13.258566081,-72.263491818,MINSA
331,919,Universidad Nacional Hermilio Valdizan,-9.9485189,-76.25019307,MINSA
3270,919,UNHEVAL PUERTA DE POSTGRADO,-9.9484763,-76.2494601,MINSA
3271,919,UNHEVAL PUERTA FACULTAD DE MEDICINA,-9.9493393,-76.2481383,MINSA
2413,1077,Estadio de Chaquicocha,-12.036047228,-75.511152915,
2414,1077,Parque Principal,-12.078779697,-75.569673418,
2629,1126,"I.E.""JOSE CARLOS MARIATEGUI""",-11.3233835,-74.5310799,MINSA
1896,1147,I.E. Felipe Fierro Badillo,-11.202621947,-76.285920225,
3300,1175,I.E. NUESTRA SEÑORA DE LOURDES - PAIJAN,-7.733706,-79.3041178,MINSA
3301,1175,I.E. 80850 SAN SALVADOR - PAIJAN,-7.7283876,-79.302983,MINSA
213,1175,Coliseo Manco Capac,-7.73660028,-79.29681318,DIRESA
215,1175,Loza Deportiva Macabi Bajo,-7.719147,-79.35582984,MINSA
217,1175,Losa Deportiva Macabi Alto,-7.72766053,-79.31489644,DIRESA
3462,1217,LOSA DEPORTIVA SANTIAGO DE CHALLAS,-8.4390758,-77.3205791,MINSA
38,1308,IE Tte Crnl Alfredo Bonifaz,-12.02586105,-77.04082603,MINSA
3685,1308,Solidaridad sede Flor de Amancaes (SISOL),-12.0172283,-77.0295768,MINSA
2588,1308,Centro de Salud Militar Rímac,-12.0231791,-77.0373001,MINSA
2508,1367,PLAZA DE ARMAS DE SANTA CRUZ,-11.1513871,-76.5719414,DIRESA LIMA
3620,1398,P.S ANCHUCAYA,-12.0954667,-76.23014,MINSA
916,1419,I.E. Jose De San Martin,-10.8110931,-76.8749517,MINSA
917,1419,I.E. 20075 Jose Antonio Encinas Franco,-10.7813762,-76.8137088,MINSA
2118,1419,CENTRO DE SALUD CHURIN,-10.8151797,-76.8764411,MINSA
2434,1436,P.S  HUAÑEC,-12.2939846,-76.1385183,
178,1538,Coliseo Municipal Huachon,-10.63461,-75.84874,DIRESA
1895,1739,ESTABLECIMIENTO DE SALUD TINICACHI,-16.2007337,-68.9623841,
3834,1774,I.E. 0764,-6.5318,-76.4953,MINSA
4117,1774,I.E NUEVO CELENDIN 0361,-6.5868,-76.5334,
4118,1774,I.E 0601 BAGAZAN,-6.5129,-76.5335,
4122,1774,I.E 015 SANTA CRUZ,-6.5709,-76.5672,
4123,1774,I.E 0764 ZAPATERO,-6.5318,-76.4953,
4136,1774,I.E 0366 SANTA CRUZ DE SITARIYACU,-6.5707,-76.5673,
3849,111,MUNICIPALIDAD DISTRITAL ABELARDO PARDO LEZAMETA,-10.298961775,-77.150061661,DIRESA
3722,249,MERCADO DE SHUPLUY,-9.2163383,-77.6935159,MINSA
3683,249,MERCADO DE SHUPLUY,-9.2163383,-77.6935159,MINSA
3096,249,MERCADO DE SHUPLUY,-9.2170723,-77.693563,MINSA
3265,249,CENTRO POBLADO DE PONCOS,-9.2600767,-77.7409083,MINSA
3241,249,LOCAL COMUNAL DE TAMBRA - RANRAHIRCA,-9.4001974,-77.8441986,
2707,315,Centro de Salud Ongoy,-13.403681,-73.6674248,
